29052820051029,2005-10-29,29,528,107,TEAM
29052820071006,2007-10-06,29,528,107,TEAM
29052820090926,2009-09-26,29,528,107,TEAM
29052820111008,2011-10-08,29,528,107,TEAM
29052920061118,2006-11-18,29,529,108,TEAM
29052920081115,2008-11-15,29,529,108,TEAM
29052920101126,2010-11-26,29,529,108,TEAM
29052920120922,2012-09-22,29,529,108,TEAM
29065720051008,2005-10-08,29,657,14,TEAM
29065720071013,2007-10-13,29,657,14,TEAM
29065720091205,2009-12-05,29,657,14,TEAM
29065720111001,2011-10-01,29,657,14,TEAM
29065720131010,2013-10-10,29,657,14,TEAM
29067420061014,2006-10-14,29,674,19,TEAM
29067420081011,2008-10-11,29,674,19,TEAM
29067420101106,2010-11-06,29,674,19,TEAM
29067420121006,2012-10-06,29,674,19,TEAM
29070920100903,2010-09-03,29,709,102,TEAM
29073220050902,2005-09-02,29,732,135,TEAM
29073220121117,2012-11-17,29,732,135,TEAM
29075420061104,2006-11-04,29,754,138,TEAM
29075420081108,2008-11-08,29,754,138,TEAM
29075420101016,2010-10-16,29,754,138,TEAM
29075620071027,2007-10-27,29,756,139,TEAM
29075620091010,2009-10-10,29,756,139,TEAM
29075620111029,2011-10-29,29,756,139,TEAM
29075620130928,2013-09-28,29,756,140,TEAM
30000820081101,2008-11-01,30,8,5,TEAM
30003720061104,2006-11-04,30,37,1,TEAM
30003720100904,2010-09-04,30,37,1,TEAM
30003720130907,2013-09-07,30,37,1,TEAM
30004720140105,2014-01-05,30,47,3,NEUTRAL
30022920061028,2006-10-28,30,229,26,TEAM
30022920071110,2007-11-10,30,229,26,TEAM
30022920091114,2009-11-14,30,229,26,TEAM
30022920111105,2011-11-05,30,229,159,TEAM
30023120060930,2006-09-30,30,231,31,TEAM
30023120081108,2008-11-08,30,231,31,TEAM
30023120101127,2010-11-27,30,231,31,TEAM
30023120121004,2012-10-04,30,231,31,TEAM
30030120110903,2011-09-03,30,301,44,TEAM
30030620101016,2010-10-16,30,306,47,TEAM
30031220091003,2009-10-03,30,312,41,TEAM
30036720091031,2009-10-31,30,367,54,TEAM
30040420061014,2006-10-14,30,404,115,TEAM
30040420080927,2008-09-27,30,404,115,TEAM
30040420130921,2013-09-21,30,404,115,TEAM
30041920051105,2005-11-05,30,419,116,TEAM
30041920071020,2007-10-20,30,419,116,TEAM
